incident_id	incident_datetime	incident_type_primary	latitude	longitude	hour_of_day	day_of_week
834,061,551	02/07/2018 09:02:07 AM	VEHICLE STOP	37.29351016	-122.0139373	9	Wednesday
834,061,549	02/07/2018 09:06:19 AM	VEHICLE STOP	37.33242252	-122.0047845	9	Wednesday
834,061,545	02/07/2018 09:10:22 AM	FOOT PATROL	37.37635496	-121.8325817	9	Wednesday
834,061,544	02/07/2018 09:14:27 AM	DISTURBANCE	37.40622715	-122.0570945	9	Wednesday
834,061,542	02/07/2018 09:16:47 AM	ABANDONED VEHICLE	37.32169602	-121.9281815	9	Wednesday
834,061,537	02/07/2018 09:29:23 AM	VEHICLE STOP	37.38062891	-122.1227178	9	Wednesday
834,061,531	02/07/2018 09:38:23 AM	PEDESTRIAN STOP	37.37554262	-121.9186794	9	Wednesday
834,061,528	02/07/2018 09:41:24 AM	PEDESTRIAN STOP	37.32624166	-122.0530202	9	Wednesday
834,061,520	02/07/2018 09:52:10 AM	VEHICLE STOP	37.35938975	-122.1314098	9	Wednesday
834,061,517	02/07/2018 09:58:35 AM	PEDESTRIAN STOP	37.31686673	-121.9347266	9	Wednesday
834,061,514	02/07/2018 10:05:24 AM	VEHICLE STOP	37.36606261	-122.1141075	10	Wednesday
834,061,509	02/07/2018 10:14:41 AM	VEHICLE STOP	37.31630688	-122.0310442	10	Wednesday
834,061,507	02/07/2018 10:22:47 AM	Other	36.850427	-121.413622	10	Wednesday
834,061,504	02/07/2018 10:25:14 AM	VEHICLE STOP	37.36781586	-122.112459	10	Wednesday
834,061,499	02/07/2018 10:32:52 AM	VEHICLE STOP	37.25685818	-122.0891738	10	Wednesday
834,061,496	02/07/2018 10:39:58 AM	VEHICLE STOP	37.25575233	-121.8011569	10	Wednesday
834,061,493	02/07/2018 10:41:48 AM	VEHICLE STOP	37.32293408	-122.0363735	10	Wednesday
834,061,491	02/07/2018 10:42:27 AM	VEHICLE STOP	37.38123143	-121.8305691	10	Wednesday
834,061,484	02/07/2018 10:54:25 AM	ABANDONED VEHICLE, BLOCKING DRIVEWAY	37.25757647	-122.0326256	10	Wednesday
834,061,483	02/07/2018 10:54:42 AM	VEHICLE STOP	37.31795443	-122.0304589	10	Wednesday
834,061,482	02/07/2018 10:56:24 AM	VEHICLE STOP	37.36561516	-122.1156808	10	Wednesday
834,061,476	02/07/2018 11:04:49 AM	Other	37.29484449	-121.8509318	11	Wednesday
834,061,467	02/07/2018 11:13:45 AM	THEFT	37.33764572	-122.0322383	11	Wednesday
834,061,462	02/07/2018 11:24:29 AM	DISTURBANCE	37.25878712	-121.8592151	11	Wednesday
834,061,459	02/07/2018 11:33:07 AM	VEHICLE STOP	37.31928877	-122.0311397	11	Wednesday
834,061,454	02/07/2018 11:42:52 AM	ALARM, AUDIBLE	37.283291	-122.0182336	11	Wednesday
834,061,453	02/07/2018 11:44:23 AM	Other	37.17444554	-121.8232908	11	Wednesday
834,061,448	02/07/2018 11:57:44 AM	PEDESTRIAN STOP	37.37957243	-121.9216128	11	Wednesday
834,061,447	02/07/2018 11:57:59 AM	VEHICLE STOP	37.35990291	-122.1207534	11	Wednesday
834,061,446	02/07/2018 11:58:43 AM	VEHICLE STOP	37.32127975	-122.0311805	11	Wednesday
834,061,443	02/07/2018 12:01:24 PM	VEHICLE STOP	37.37325818	-121.8244386	12	Wednesday
834,061,442	02/07/2018 12:03:55 PM	VEHICLE STOP	37.31875761	-122.0221525	12	Wednesday
834,061,441	02/07/2018 12:04:27 PM	Other	37.36351759	-121.9224773	12	Wednesday
834,061,440	02/07/2018 12:04:31 PM	VEHICLE STOP	37.32293813	-122.0483771	12	Wednesday
834,061,438	02/07/2018 12:10:09 PM	VEHICLE STOP	37.36937176	-122.1109783	12	Wednesday
834,061,433	02/07/2018 12:16:11 PM	VEHICLE STOP	37.36776209	-121.8454023	12	Wednesday
834,061,431	02/07/2018 12:20:23 PM	INTOXICATED PERSON	37.41651454	-121.9013102	12	Wednesday
834,061,428	02/07/2018 12:35:10 PM	UNKNOWN TYPE 911 CALL	37.32424014	-121.8177231	12	Wednesday
834,061,424	02/07/2018 12:37:18 PM	VEHICLE STOP	37.36645041	-121.911865	12	Wednesday
834,061,423	02/07/2018 12:37:44 PM	VEHICLE STOP	37.32707511	-122.0404486	12	Wednesday
834,061,422	02/07/2018 12:38:17 PM	VEHICLE STOP	37.28926635	-121.9936025	12	Wednesday
834,061,420	02/07/2018 12:44:06 PM	DISTURBANCE	37.3886554	-121.9284639	12	Wednesday
834,061,418	02/07/2018 12:49:11 PM	DISTURBANCE	37.3167059	-121.9099624	12	Wednesday
834,061,417	02/07/2018 12:50:08 PM	VEHICLE STOP	37.13153729	-121.9570101	12	Wednesday
834,061,416	02/07/2018 12:51:46 PM	VEHICLE ACCIDENT, PROPERTY DAMAGE	37.31087411	-121.9220257	12	Wednesday
834,061,409	02/07/2018 12:59:51 PM	VEHICLE STOP	37.32722806	-122.0359115	12	Wednesday
834,061,404	02/07/2018 01:03:52 PM	VEHICLE STOP	37.37112144	-121.9153948	13	Wednesday
834,061,401	02/07/2018 01:05:27 PM	PEDESTRIAN STOP	37.40911177	-121.8913922	13	Wednesday
834,061,398	02/07/2018 01:12:29 PM	VEHICLE STOP	37.299067	-122.0312757	13	Wednesday
834,061,388	02/07/2018 01:22:49 PM	PEDESTRIAN STOP	37.33231376	-121.8927141	13	Wednesday
834,061,378	02/07/2018 01:52:35 PM	VEHICLE STOP	37.37874623	-121.8358253	13	Wednesday
834,061,376	02/07/2018 01:57:04 PM	PEDESTRIAN STOP	37.38237389	-121.9239035	13	Wednesday
834,061,374	02/07/2018 02:00:13 PM	DISTURBANCE, JUVENILE	37.31561456	-122.0546221	14	Wednesday
834,061,373	02/07/2018 02:01:11 PM	VEHICLE STOP	37.33590773	-121.8849725	14	Wednesday
834,061,369	02/07/2018 02:05:51 PM	DISTURBANCE, FAMILY	37.19135526	-121.8215641	14	Wednesday
834,061,365	02/07/2018 02:14:51 PM	DISTURBANCE	37.37161778	-121.8098175	14	Wednesday
834,061,364	02/07/2018 02:16:48 PM	Other	37.36523022	-121.8718887	14	Wednesday
834,061,359	02/07/2018 02:25:39 PM	MEET THE CITIZEN	37.29617713	-122.0312853	14	Wednesday
834,061,357	02/07/2018 02:27:30 PM	DISTURBANCE	37.35490065	-121.8987437	14	Wednesday
834,061,355	02/07/2018 02:28:24 PM	VEHICLE STOP	37.3229667	-122.0184893	14	Wednesday
834,061,349	02/07/2018 02:37:29 PM	FLAG DOWN	37.3418162	-121.8935448	14	Wednesday
834,061,346	02/07/2018 02:39:25 PM	PEDESTRIAN STOP	37.32975753	-121.8979291	14	Wednesday
834,061,344	02/07/2018 02:48:39 PM	ALARM, AUDIBLE	37.31886153	-121.9957416	14	Wednesday
834,061,337	02/07/2018 02:58:40 PM	Other	37.23697397	-121.7925855	14	Wednesday
834,061,331	02/07/2018 03:26:54 PM	VEHICLE STOP	37.30105269	-122.0448981	15	Wednesday
834,061,330	02/07/2018 03:28:22 PM	Other	37.3947535	-121.8680935	15	Wednesday
834,061,328	02/07/2018 03:28:59 PM	WELFARE CHECK	37.25387773	-121.9302886	15	Wednesday
834,061,322	02/07/2018 03:44:39 PM	PEDESTRIAN STOP	37.33496415	-121.8869501	15	Wednesday
834,061,321	02/07/2018 03:47:28 PM	Other	37.24828066	-121.829785	15	Wednesday
834,061,320	02/07/2018 03:49:21 PM	VEHICLE STOP	37.30558596	-122.0404528	15	Wednesday
834,061,317	02/07/2018 03:50:45 PM	RECKLESS DRIVING	37.33136007	-121.9946502	15	Wednesday
834,061,315	02/07/2018 03:54:05 PM	ALARM, AUDIBLE	37.27880188	-121.9885468	15	Wednesday
834,061,312	02/07/2018 04:02:01 PM	WELFARE CHECK	37.28062825	-121.9487091	16	Wednesday
834,061,309	02/07/2018 04:06:15 PM	RECKLESS DRIVING	37.31229822	-122.0586111	16	Wednesday
834,061,304	02/07/2018 04:14:31 PM	DISTURBANCE	37.12587825	-121.6572004	16	Wednesday
834,061,301	02/07/2018 04:19:13 PM	VEHICLE STOP	37.32189434	-122.0684071	16	Wednesday
834,061,299	02/07/2018 04:22:16 PM	UNKNOWN TYPE 911 CALL	37.35271048	-121.8541458	16	Wednesday
834,061,298	02/07/2018 04:22:48 PM	PEDESTRIAN STOP	37.02956139	-121.5788413	16	Wednesday
834,061,297	02/07/2018 04:26:01 PM	THEFT	37.25802558	-122.0126693	16	Wednesday
834,061,294	02/07/2018 04:31:09 PM	VEHICLE STOP	37.27831354	-122.0009802	16	Wednesday
834,061,290	02/07/2018 04:41:31 PM	FOOT PATROL	37.32408677	-122.0518748	16	Wednesday
834,061,289	02/07/2018 04:41:36 PM	ABANDONED VEHICLE	37.15876265	-121.6282304	16	Wednesday
834,061,285	02/07/2018 04:48:10 PM	VEHICLE STOP	37.36162125	-122.1186572	16	Wednesday
834,061,284	02/07/2018 04:49:10 PM	VEHICLE STOP	37.3018781	-122.0464624	16	Wednesday
834,061,283	02/07/2018 04:51:31 PM	VEHICLE STOP	37.31991661	-121.9274597	16	Wednesday
834,061,277	02/07/2018 05:02:11 PM	VEHICLE STOP	37.31978101	-121.9225734	17	Wednesday
834,061,276	02/07/2018 05:03:05 PM	ALARM, AUDIBLE	37.363839	-122.1350172	17	Wednesday
834,061,275	02/07/2018 05:04:22 PM	Other	37.27226435	-121.9562116	17	Wednesday
834,061,272	02/07/2018 05:10:58 PM	HIT AND RUN  PROPERTY DAMAGE ONLY	37.33040073	-122.0279277	17	Wednesday
834,061,269	02/07/2018 05:17:12 PM	VEHICLE STOP	37.19051074	-121.9922503	17	Wednesday
834,061,268	02/07/2018 05:26:35 PM	Other	37.29044633	-121.9399609	17	Wednesday
834,061,267	02/07/2018 05:27:19 PM	INTOXICATED PERSON	37.25383646	-121.9293944	17	Wednesday
834,061,264	02/07/2018 05:33:15 PM	DISTURBANCE	37.32623654	-122.0052103	17	Wednesday
834,061,258	02/07/2018 05:41:43 PM	VEHICLE STOP	37.33713357	-121.8872312	17	Wednesday
834,061,254	02/07/2018 05:53:47 PM	WELFARE CHECK	37.08490894	-121.6092235	17	Wednesday
834,061,252	02/07/2018 05:56:50 PM	STOLEN VEHICLE	37.25775259	-121.9238336	17	Wednesday
834,061,250	02/07/2018 06:01:09 PM	VEHICLE STOP	37.11638376	-121.9309229	18	Wednesday
834,061,247	02/07/2018 06:04:52 PM	PEDESTRIAN STOP	37.35467928	-121.8501558	18	Wednesday
834,060,145	02/09/2018 11:26:32 PM	VEHICLE STOP	37.33774385	-122.0676045	23	Friday
834,060,142	02/09/2018 11:27:39 PM	VEHICLE STOP	37.0252518	-121.5767582	23	Friday
834,060,141	02/09/2018 11:29:08 PM	VEHICLE STOP	37.32294773	-122.0265027	23	Friday
834,060,139	02/09/2018 11:31:44 PM	PEDESTRIAN STOP	37.02145868	-121.5683802	23	Friday
834,060,138	02/09/2018 11:37:36 PM	PEDESTRIAN STOP	37.32461664	-121.8992087	23	Friday
834,060,137	02/09/2018 11:46:18 PM	VEHICLE STOP	37.35240885	-122.0858387	23	Friday
834,060,136	02/09/2018 11:48:21 PM	VEHICLE STOP	37.33775442	-122.0175514	23	Friday
834,060,134	02/09/2018 11:52:44 PM	VEHICLE STOP	37.29340312	-122.0064746	23	Friday
834,060,133	02/09/2018 11:55:19 PM	VEHICLE STOP	37.33770025	-122.0500247	23	Friday
834,060,130	02/10/2018 12:03:54 AM	VEHICLE STOP	37.33766526	-122.0539113	0	Saturday
834,060,128	02/10/2018 12:06:49 AM	VEHICLE STOP	37.32661157	-122.0265431	0	Saturday
834,060,124	02/10/2018 12:12:25 AM	DISTURBANCE, MUSIC	37.08824124	-121.6111928	0	Saturday
834,060,123	02/10/2018 12:17:39 AM	VEHICLE STOP	37.37519567	-121.826538	0	Saturday
834,060,120	02/10/2018 12:24:19 AM	ALARM, AUDIBLE	37.33199094	-122.0451249	0	Saturday
834,060,117	02/10/2018 12:36:51 AM	FIREARMS DISCHARGED	37.32359423	-121.9143571	0	Saturday
834,060,113	02/10/2018 01:05:49 AM	VEHICLE STOP	37.32343294	-121.9348527	1	Saturday
834,060,110	02/10/2018 01:13:43 AM	PEDESTRIAN STOP	37.2942347	-121.9488352	1	Saturday
834,060,108	02/10/2018 01:17:15 AM	VEHICLE STOP	37.29015936	-122.0312308	1	Saturday
834,060,107	02/10/2018 01:17:18 AM	WELFARE CHECK	37.27976796	-121.8357759	1	Saturday
834,060,106	02/10/2018 01:24:57 AM	VEHICLE STOP	37.34128934	-122.0131165	1	Saturday
834,060,105	02/10/2018 01:29:30 AM	ABANDONED VEHICLE	37.03262725	-121.5695327	1	Saturday
834,060,103	02/10/2018 01:39:59 AM	VEHICLE STOP	37.35818254	-121.8308467	1	Saturday
834,060,101	02/10/2018 01:44:10 AM	VEHICLE STOP	37.32292631	-122.0596238	1	Saturday
834,060,095	02/10/2018 02:15:59 AM	VEHICLE STOP	37.37310811	-121.8328335	2	Saturday
834,060,093	02/10/2018 02:44:32 AM	VEHICLE ACCIDENT, UNKNOWN INJURIES	37.34016996	-121.8506848	2	Saturday
834,060,091	02/10/2018 02:51:01 AM	ABANDONED VEHICLE	37.15410565	-121.6738329	2	Saturday
834,060,089	02/10/2018 03:06:25 AM	VEHICLE STOP	37.35131098	-121.825185	3	Saturday
834,060,079	02/10/2018 04:52:03 AM	ALARM, AUDIBLE	37.27782908	-122.0311845	4	Saturday
834,060,071	02/10/2018 07:07:39 AM	ALARM, SILENT	37.16538126	-121.6450095	7	Saturday
834,060,070	02/10/2018 07:12:59 AM	PARKING VIOLATION	37.3938075	-121.867009	7	Saturday
834,060,067	02/10/2018 07:31:41 AM	PEDESTRIAN STOP	37.4292521	-121.9778394	7	Saturday
834,060,063	02/10/2018 08:03:35 AM	PEDESTRIAN STOP	37.31630393	-122.0222057	8	Saturday
834,060,062	02/10/2018 08:12:40 AM	ALARM, AUDIBLE	37.21076439	-122.0146332	8	Saturday
834,060,061	02/10/2018 08:13:24 AM	VEHICLE STOP	37.38963284	-121.9345757	8	Saturday
834,060,060	02/10/2018 08:16:47 AM	VEHICLE BURGLARY	37.28029637	-121.9926327	8	Saturday
834,060,059	02/10/2018 08:26:01 AM	ALARM, AUDIBLE	37.32632439	-122.0513365	8	Saturday
834,060,057	02/10/2018 08:26:57 AM	ALARM, AUDIBLE	37.37416581	-121.8094148	8	Saturday
834,060,055	02/10/2018 08:30:54 AM	PEDESTRIAN STOP	37.07460215	-121.6032438	8	Saturday
834,060,047	02/10/2018 08:52:00 AM	GRAND THEFT	37.42421822	-122.1593813	8	Saturday
834,060,045	02/10/2018 09:02:25 AM	VEHICLE ACCIDENT, PROPERTY DAMAGE	37.30108728	-122.0403945	9	Saturday
834,060,044	02/10/2018 09:12:56 AM	PARKING VIOLATION	37.33594329	-122.0881037	9	Saturday
834,060,043	02/10/2018 09:28:14 AM	VEHICLE STOP	37.38812726	-122.1552056	9	Saturday
834,060,039	02/10/2018 09:40:15 AM	WELFARE CHECK	37.26153798	-122.0896512	9	Saturday
834,060,037	02/10/2018 09:44:44 AM	ALARM, AUDIBLE	37.27791299	-121.9972943	9	Saturday
834,060,034	02/10/2018 09:53:23 AM	VEHICLE STOP	37.36424332	-122.1159609	9	Saturday
834,060,033	02/10/2018 09:55:55 AM	WELFARE CHECK	37.34087578	-121.775428	9	Saturday
834,060,031	02/10/2018 09:58:01 AM	PEDESTRIAN STOP	37.32346519	-121.9227467	9	Saturday
834,060,030	02/10/2018 09:59:06 AM	PEDESTRIAN STOP	37.26182256	-121.9304405	9	Saturday
834,060,029	02/10/2018 10:00:28 AM	ALARM, AUDIBLE	37.38591862	-122.1273422	10	Saturday
834,060,026	02/10/2018 10:05:39 AM	FOOT PATROL	37.44596247	-121.8564927	10	Saturday
834,060,020	02/10/2018 10:18:16 AM	FIREARMS DISCHARGED	37.17473693	-121.7186405	10	Saturday
834,060,019	02/10/2018 10:18:27 AM	PEDESTRIAN STOP	37.34718362	-121.7881275	10	Saturday
834,060,014	02/10/2018 10:32:33 AM	BATTERY	37.3224257	-122.0734397	10	Saturday
834,060,013	02/10/2018 10:38:11 AM	ABANDONED VEHICLE	37.26733047	-121.9920303	10	Saturday
834,060,012	02/10/2018 10:39:43 AM	DISTURBANCE, FAMILY	37.0645628	-121.5635791	10	Saturday
834,060,008	02/10/2018 10:44:13 AM	VEHICLE BURGLARY	37.26033437	-121.9348794	10	Saturday
834,060,007	02/10/2018 10:47:28 AM	RECKLESS DRIVING	36.98524002	-121.3814464	10	Saturday
834,060,003	02/10/2018 11:04:37 AM	ALARM, AUDIBLE	37.27190563	-122.021577	11	Saturday
834,060,002	02/10/2018 11:09:50 AM	PARKING VIOLATION	37.33454981	-122.0853221	11	Saturday
834,059,995	02/10/2018 11:21:41 AM	PEDESTRIAN STOP	37.37974458	-122.1488928	11	Saturday
834,059,991	02/10/2018 11:25:59 AM	DISTURBANCE, WEAPON	37.33101099	-121.8872207	11	Saturday
834,059,989	02/10/2018 11:36:29 AM	PEDESTRIAN STOP	37.39463699	-122.1419575	11	Saturday
834,059,987	02/10/2018 11:42:16 AM	VEHICLE BURGLARY	37.09751968	-121.574196	11	Saturday
834,059,986	02/10/2018 11:43:48 AM	VEHICLE STOP	37.39039544	-122.1501953	11	Saturday
834,059,984	02/10/2018 11:46:44 AM	VEHICLE STOP	37.27726707	-121.8042122	11	Saturday
834,059,983	02/10/2018 11:48:33 AM	DISTURBANCE, UNKNOWN	37.36732793	-121.8166249	11	Saturday
834,059,981	02/10/2018 11:48:48 AM	VEHICLE STOP	37.3288303	-121.7972699	11	Saturday
834,059,978	02/10/2018 12:02:34 PM	VEHICLE BURGLARY	37.25365372	-121.9252331	12	Saturday
834,059,974	02/10/2018 12:07:21 PM	VEHICLE STOP	37.36345525	-121.8246434	12	Saturday
834,059,973	02/10/2018 12:08:32 PM	VEHICLE STOP	37.33064406	-122.079598	12	Saturday
834,059,972	02/10/2018 12:09:15 PM	VEHICLE STOP	37.37766519	-122.1459557	12	Saturday
834,059,970	02/10/2018 12:13:46 PM	ALARM, AUDIBLE	37.27260341	-122.0209381	12	Saturday
834,059,969	02/10/2018 12:14:57 PM	VEHICLE STOP	37.36127115	-121.8285618	12	Saturday
834,059,961	02/10/2018 12:28:51 PM	STOLEN VEHICLE	37.36587474	-121.8188361	12	Saturday
834,059,960	02/10/2018 12:34:01 PM	ABANDONED VEHICLE	37.16763069	-121.9748048	12	Saturday
834,059,954	02/10/2018 12:53:22 PM	TRESPASSING	37.05623138	-121.5927956	12	Saturday
834,059,949	02/10/2018 12:56:49 PM	UNKNOWN TYPE 911 CALL	37.34804026	-121.9055306	12	Saturday
834,059,934	02/10/2018 01:00:27 PM	VEHICLE STOP	37.37825082	-122.1162984	13	Saturday
834,059,925	02/10/2018 01:34:18 PM	DISTURBANCE, UNKNOWN	37.32343308	-121.9188253	13	Saturday
834,059,923	02/10/2018 01:38:01 PM	ALARM, AUDIBLE	37.31991452	-121.9276316	13	Saturday
834,059,917	02/10/2018 01:53:05 PM	MEET THE CITIZEN	37.36526471	-121.8124935	13	Saturday
834,059,914	02/10/2018 01:58:24 PM	VEHICLE STOP	37.26651879	-122.0194741	13	Saturday
834,059,913	02/10/2018 01:59:15 PM	Other	37.01443427	-121.5810213	13	Saturday
834,059,906	02/10/2018 02:22:53 PM	DISTURBANCE, WEAPON	37.34589833	-122.1060339	14	Saturday
834,059,904	02/10/2018 02:24:36 PM	DISTURBANCE, FAMILY	37.32269837	-121.9336004	14	Saturday
834,059,900	02/10/2018 02:54:11 PM	DISTURBANCE, UNKNOWN	37.25853982	-122.0364598	14	Saturday
834,059,898	02/10/2018 03:01:58 PM	ALARM, AUDIBLE	37.35284521	-122.0870867	15	Saturday
834,059,897	02/10/2018 03:11:53 PM	DISTURBANCE, JUVENILE	37.36472883	-122.1152143	15	Saturday
834,059,895	02/10/2018 03:27:09 PM	ALARM, AUDIBLE	37.28478003	-122.051334	15	Saturday
834,059,894	02/10/2018 03:28:33 PM	DISTURBANCE, FAMILY	37.3253774	-121.9279079	15	Saturday
834,059,891	02/10/2018 03:37:12 PM	DISTURBANCE, FAMILY	37.30420488	-122.039152	15	Saturday
834,059,888	02/10/2018 03:44:55 PM	VEHICLE STOP	37.26759044	-122.0310437	15	Saturday
834,059,887	02/10/2018 03:45:41 PM	UNKNOWN TYPE 911 CALL	37.33831361	-122.0865028	15	Saturday
834,059,881	02/10/2018 04:02:28 PM	VEHICLE STOP	37.26995019	-122.0158319	16	Saturday
834,059,874	02/10/2018 04:22:19 PM	ABANDONED VEHICLE	37.31992035	-121.9986517	16	Saturday
834,059,870	02/10/2018 04:28:28 PM	ALARM, AUDIBLE	37.37987303	-121.8116832	16	Saturday
834,059,869	02/10/2018 04:33:27 PM	Other	37.00598908	-121.6700438	16	Saturday
834,059,857	02/10/2018 05:19:59 PM	DISTURBANCE, FAMILY	37.26898005	-122.0277039	17	Saturday
834,059,854	02/10/2018 05:27:00 PM	MEET THE CITIZEN	37.07322247	-121.5936944	17	Saturday
834,059,852	02/10/2018 05:34:08 PM	ALARM, AUDIBLE	37.31278205	-122.0453124	17	Saturday
834,210,653	02/14/2018 10:31:43 AM	ABANDONED VEHICLE	37.39253002	-121.822956	10	Wednesday
834,210,650	02/14/2018 10:34:01 AM	PARKING VIOLATION	37.33047991	-122.0262782	10	Wednesday
834,219,713	02/14/2018 10:38:59 AM	ABANDONED VEHICLE	37.3760553	-121.8202205	10	Wednesday
834,219,712	02/14/2018 10:39:16 AM	ALARM, AUDIBLE	36.9615783	-121.5357323	10	Wednesday
834,219,709	02/14/2018 10:44:51 AM	ABANDONED VEHICLE	37.26086299	-122.0220053	10	Wednesday
834,210,648	02/14/2018 10:45:50 AM	RECOVERED VEHICLE	37.36012046	-121.9071687	10	Wednesday
834,210,646	02/14/2018 10:47:58 AM	DISTURBANCE, UNKNOWN	37.34112837	-121.9918182	10	Wednesday
834,219,705	02/14/2018 10:55:39 AM	STOLEN VEHICLE	37.39315614	-121.8197999	10	Wednesday
834,219,694	02/14/2018 11:12:30 AM	VEHICLE STOP	37.31118401	-122.0261937	11	Wednesday
834,219,693	02/14/2018 11:13:11 AM	TRESPASSING	37.07772319	-121.5709987	11	Wednesday
834,219,692	02/14/2018 11:14:28 AM	UNKNOWN TYPE 911 CALL	37.32194073	-122.0128623	11	Wednesday
834,219,691	02/14/2018 11:17:14 AM	VEHICLE STOP	37.24118606	-122.0022968	11	Wednesday
834,219,688	02/14/2018 11:22:56 AM	Other	37.32203488	-121.8353963	11	Wednesday
834,219,676	02/14/2018 11:36:21 AM	SPEEDING	37.31560939	-122.0521115	11	Wednesday
834,219,673	02/14/2018 11:47:20 AM	VEHICLE STOP	37.38149824	-121.8256862	11	Wednesday
834,219,670	02/14/2018 11:53:35 AM	PEDESTRIAN STOP	37.0749629	-121.5787403	11	Wednesday
834,219,669	02/14/2018 11:55:07 AM	THEFT	37.32660191	-122.0232754	11	Wednesday
834,219,668	02/14/2018 11:58:00 AM	VEHICLE STOP	37.33770841	-122.0491992	11	Wednesday
834,219,667	02/14/2018 11:58:10 AM	VEHICLE STOP	37.37373394	-121.8364928	11	Wednesday
834,219,665	02/14/2018 11:59:14 AM	Other	37.40381475	-121.8903295	11	Wednesday
834,219,654	02/14/2018 12:17:01 PM	ABANDONED VEHICLE	37.3036888	-121.8526389	12	Wednesday
834,219,653	02/14/2018 12:18:11 PM	ASSAULT	37.05163634	-121.6566376	12	Wednesday
834,086,158	02/12/2018 06:30:11 PM	UNKNOWN TYPE 911 CALL	37.3212567	-122.0111632	18	Monday
834,086,155	02/12/2018 06:39:52 PM	DISTURBANCE, FAMILY	37.38012832	-121.8328899	18	Monday
834,086,154	02/12/2018 06:42:15 PM	ALARM, SILENT	37.31635794	-122.0120959	18	Monday
834,086,152	02/12/2018 06:51:49 PM	PEDESTRIAN STOP	37.31989134	-121.9306577	18	Monday
834,086,151	02/12/2018 06:56:50 PM	VEHICLE ACCIDENT, PROPERTY DAMAGE	37.31235991	-122.0055843	18	Monday
834,086,149	02/12/2018 06:58:31 PM	UNKNOWN TYPE 911 CALL	37.27317939	-122.0150724	18	Monday
834,086,147	02/12/2018 07:01:35 PM	PEDESTRIAN STOP	37.32266658	-121.9364201	19	Monday
834,086,144	02/12/2018 07:09:00 PM	TRESPASSING	37.35133817	-121.9005693	19	Monday
834,086,143	02/12/2018 07:10:06 PM	ALARM, AUDIBLE	37.27272756	-122.0092202	19	Monday
834,113,677	02/12/2018 07:18:30 PM	MISSING JUVENILE	37.37397264	-121.8214915	19	Monday
834,086,134	02/12/2018 07:33:57 PM	VEHICLE STOP	37.29376345	-122.0387652	19	Monday
834,086,132	02/12/2018 07:38:41 PM	VEHICLE STOP	37.09970149	-121.6410231	19	Monday
834,086,122	02/12/2018 08:02:35 PM	VEHICLE STOP	37.06232656	-121.6891901	20	Monday
834,086,121	02/12/2018 08:04:20 PM	VEHICLE STOP	37.25894384	-121.9628939	20	Monday
834,086,119	02/12/2018 08:30:09 PM	MALICIOUS MISCHIEF	37.210482	-121.7222101	20	Monday
834,100,844	02/12/2018 08:38:12 PM	DISTURBANCE, FAMILY	37.36513734	-121.8199243	20	Monday
834,086,115	02/12/2018 08:40:37 PM	UNKNOWN TYPE 911 CALL	37.19540125	-121.8140133	20	Monday
834,086,113	02/12/2018 08:46:29 PM	VEHICLE STOP	37.40168179	-122.1284433	20	Monday
834,086,111	02/12/2018 08:49:18 PM	DISTURBANCE	37.30898455	-121.9379797	20	Monday
834,100,843	02/12/2018 08:57:20 PM	BURGLARY (460)	37.25032968	-122.0267733	20	Monday
834,086,107	02/12/2018 09:02:43 PM	VEHICLE BURGLARY	37.33732147	-122.029514	21	Monday
834,100,842	02/12/2018 09:27:58 PM	PEDESTRIAN STOP	37.2745021	-121.8608412	21	Monday
834,086,099	02/12/2018 09:33:03 PM	DISTURBANCE, EXCESSIVE NOISE	37.3790539	-121.8207898	21	Monday
834,086,098	02/12/2018 09:33:05 PM	VEHICLE STOP	37.31140141	-122.0404351	21	Monday
834,086,095	02/12/2018 09:38:02 PM	PETTY THEFT	37.42612616	-122.1755083	21	Monday
834,100,839	02/12/2018 09:43:07 PM	RECKLESS DRIVING	37.34998731	-122.08534	21	Monday
834,100,838	02/12/2018 09:46:15 PM	VEHICLE STOP	37.32169286	-121.9306921	21	Monday
834,100,834	02/12/2018 10:02:03 PM	VEHICLE STOP	37.32345318	-121.9307258	22	Monday
834,100,830	02/12/2018 10:13:27 PM	PEDESTRIAN STOP	37.01945509	-121.5739006	22	Monday
834,100,826	02/12/2018 10:18:47 PM	DISTURBANCE, FAMILY	37.25670175	-121.9730215	22	Monday
834,100,825	02/12/2018 10:23:55 PM	VEHICLE STOP	37.00395758	-121.5504262	22	Monday
834,100,823	02/12/2018 10:29:23 PM	VEHICLE STOP	37.13158671	-121.6324523	22	Monday
834,100,822	02/12/2018 10:32:06 PM	DISTURBANCE	37.18002632	-121.8153226	22	Monday
834,100,821	02/12/2018 10:34:06 PM	PEDESTRIAN STOP	37.34399717	-121.863655	22	Monday
834,100,820	02/12/2018 10:36:58 PM	THEFT	37.41089636	-122.0717578	22	Monday
834,100,818	02/12/2018 10:39:44 PM	PEDESTRIAN STOP	37.35844872	-121.9059329	22	Monday
